          MJD  MJDbin          uJy         duJy        stdev        x2  Nclip  Ngood  Nexcluded     Mask         m  dm
 58283.580629 58283.5     2.269288      5.55948     13.12504  0.625762      0      6          6 0x800000 20.706107 NaN
          NaN 59349.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59350.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59351.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59352.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59353.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59354.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59355.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59356.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59357.567127 59357.5      2.94007    12.572649    25.051613  1.197695      0      4          4 0x800000 19.877134 NaN
          NaN 59358.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59359.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59360.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59361.561666 59361.5   -73.601075   295.324429   244.348794  0.183777      0      3          3 0x800000 16.531448 NaN
          NaN 59362.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59363.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59364.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
  59365.56059 59365.5    -5.006818    24.180191    25.903668  0.343055      0      4          4 0x800000 19.248548 NaN
          NaN 59366.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59367.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59368.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59369.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59370.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59371.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59372.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59373.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59374.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59375.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59376.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59377.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59378.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59379.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59380.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59381.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59382.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59383.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59384.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59385.483364 59385.5     24.71882     11.85404    14.106736  0.312591      0      4          4 0x800000 19.449550 NaN
          NaN 59386.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59387.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59388.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59389.479342 59389.5   -27.366345    82.968802    92.665618  0.373274      0      4          4 0x800000 17.909910 NaN
          NaN 59390.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59391.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59392.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59393.542968 59393.5   -29.329112    14.124004     28.08321  0.959433      0      4          4 0x800000 19.832302 NaN
          NaN 59394.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59395.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59396.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59397.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59398.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59399.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59400.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59401.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59402.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59403.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59404.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59405.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59406.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59407.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59408.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59409.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59410.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59411.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59412.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59413.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59414.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59415.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59416.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59417.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59418.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59419.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59420.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59421.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59422.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59423.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59424.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59425.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59426.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59427.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59428.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59429.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59430.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59431.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59432.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59433.387678 59433.5     1.900489     8.739291    22.218611  1.598409      0      4          4 0x800000 20.277525 NaN
          NaN 59434.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59435.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59436.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59437.425433 59437.5    -0.386923     8.958408    25.643388  1.844404      0      4          4 0x800000 20.326620 NaN
          NaN 59438.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59439.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59440.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59441.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59442.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59443.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59444.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59445.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59446.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59447.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59448.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59449.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59450.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59451.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59452.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59453.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59454.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59455.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59456.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59457.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59458.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59459.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59460.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59461.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59462.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59463.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59464.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59465.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59466.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59467.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59468.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59469.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59470.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59471.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59472.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59473.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59474.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59475.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59476.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59477.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59478.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59479.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59480.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59481.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59482.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59483.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59484.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59485.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59486.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59487.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59488.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59489.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59490.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59491.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59492.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59493.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59494.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59495.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59496.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59497.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59498.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59499.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59500.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59501.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59502.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59503.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59504.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59505.224133 59505.5   -16.777332     47.71142   665.605176  1.475327      0      4          4 0x800000 18.510641 NaN
          NaN 59506.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59507.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59508.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59509.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59510.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59511.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59512.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59513.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59514.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59515.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59516.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59517.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59518.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59519.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59520.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59521.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59522.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59523.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59524.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59525.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59526.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59527.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59528.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59529.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59530.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59531.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59532.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59533.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59534.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59535.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59536.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59537.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59538.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59539.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59540.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59541.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59542.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59543.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59544.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59545.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59546.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59547.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59548.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59549.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59550.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59551.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59552.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59553.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59554.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59555.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59556.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59557.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59558.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59559.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59560.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59561.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59562.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59563.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59564.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59565.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59566.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59567.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59568.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59569.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59570.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59571.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59572.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59573.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59574.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59575.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59576.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59577.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59578.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59579.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59580.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59581.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59582.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59583.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59584.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59585.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59586.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59587.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59588.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59589.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59590.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59591.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59592.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59593.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59594.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59595.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59596.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59597.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59598.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59599.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59600.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59601.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59602.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59603.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59604.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59605.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59606.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59607.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59608.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59609.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59610.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59611.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59612.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59613.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59614.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59615.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59616.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59617.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59618.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59619.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59620.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59621.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59622.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59623.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59624.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59625.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59626.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59627.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59628.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59629.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59630.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59631.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59632.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59633.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59634.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59635.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59636.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59637.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59638.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59639.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59640.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59641.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59642.259104 59642.5   -34.318101     5.695422    22.614787  2.106642      0      8          8 0x800000 20.818382 NaN
          NaN 59643.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59644.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59645.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59646.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59647.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59648.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59649.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59650.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59651.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59652.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59653.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59654.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59655.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59656.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59657.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59658.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59659.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59660.390689 59660.5    -2.017146     9.180331    20.351904  0.763412      0      5          5 0x800000 20.300051 NaN
          NaN 59661.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
