          MJD  MJDbin           uJy         duJy         stdev        x2  Nclip  Ngood  Nexcluded     Mask         m       dm
 57232.299952 57232.5         -21.5        258.0           NaN       NaN      0      1          1 0x800000 16.678148      NaN
          NaN 58968.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58969.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58970.459047 58970.5     27.744828     5.937752     10.099505  0.802521      0      4          4 0x800000 20.292045 0.232362
          NaN 58971.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58972.441778 58972.5     21.157626     7.269344     22.211108  2.686571      0      4          4 0x800000 19.817196      NaN
          NaN 58973.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58974.395695 58974.5      35.40618     9.795161     30.576407  2.458293      0      4          4 0x800000 20.027302 0.300370
          NaN 58975.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58976.386433 58976.5     12.910728    21.179734     41.912607  0.979617      0      4          4 0x800000 19.191557      NaN
          NaN 58977.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58978.443548 58978.5     40.019141     7.038587     20.736441  2.220853      0      4          4 0x800000 19.894331 0.190960
          NaN 58979.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  58980.47353 58980.5     22.207923     9.313975    151.258058  1.407307      0      5          5 0x800000 19.649326      NaN
          NaN 58981.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58982.464897 58982.5     37.518471     5.551609     13.089436  1.112094      0      4          4 0x800000 19.964387 0.160656
          NaN 58983.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58984.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58985.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58986.438286 58986.5     23.909091      4.92366          14.0   2.43608      0      3          3 0x800000 20.453592 0.223588
          NaN 58987.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58988.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58989.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  58990.40387 58990.5     29.934464     5.071857      11.97219  1.336784      0      4          4 0x800000 20.209571 0.183958
          NaN 58991.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58992.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58993.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58994.401284 58994.5     20.991758      5.18901      9.429563  0.790021      0      4          4 0x800000 20.594878 0.268386
          NaN 58995.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58996.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 58997.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 58998.385842 58998.5     24.297035     7.185159     16.580611  1.203406      0      4          4 0x800000 20.436117 0.321076
          NaN 58999.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59000.382553 59000.5     38.505882     6.442506      13.96424  1.215726      0      4          4 0x800000 19.936182 0.181657
          NaN 59001.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59002.389608 59002.5     20.836865      7.88279     16.693312  1.150337      0      4          4 0x800000 19.779460      NaN
          NaN 59003.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59004.440433 59004.5     48.592756     8.619875     14.863266  0.783936      0      4          4 0x800000 19.683571 0.192599
          NaN 59005.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59006.354714 59006.5     18.499231     8.958408     22.171679  1.686891      0      4          4 0x800000 19.757971      NaN
          NaN 59007.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59008.385872 59008.5     95.976272    23.745377     80.342496  1.114718      0      4          4 0x800000 18.944590 0.268621
          NaN 59009.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59010.356429 59010.5     31.544383     5.044967      8.845903  0.800285      0      4          4 0x800000 20.152695 0.173644
          NaN 59011.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59012.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59013.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59014.345256 59014.5          20.0     5.560219           5.0      0.25      1      3          4 0x800000 20.647425 0.301847
          NaN 59015.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59016.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59017.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59018.362844 59018.5     -0.457542     7.461098      8.144528  0.418544      1      3          4 0x800000 20.525190      NaN
          NaN 59019.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59020.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59021.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59022.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59023.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59024.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59025.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59026.33911 59026.5     20.509639     5.576823     20.944371  3.063886      0      4          4 0x800000 20.620105 0.295225
          NaN 59027.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59028.338984 59028.5     40.190096     6.235014     11.898879  0.982117      0      4          4 0x800000 19.889702 0.168439
          NaN 59029.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59030.326093 59030.5      6.328725     6.114122     23.853721  3.620612      0      4          4 0x800000 20.419529      NaN
          NaN 59031.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59032.322082 59032.5     25.950232     6.680325          15.0  1.068879      0      4          4 0x800000 20.364647 0.279499
          NaN 59033.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59034.334785 59034.5     41.133594     9.597432     30.594117   2.36541      0      4          4 0x800000 19.864508 0.253328
          NaN 59035.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59036.332626 59036.5     40.539823     7.450129      15.44884  1.028703      0      4          4 0x800000 19.880295 0.199529
          NaN 59037.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59038.306641 59038.5     29.995175     4.773312      9.287088  0.954382      0      4          4 0x800000 20.207372 0.172780
          NaN 59039.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59040.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59041.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59042.302268 59042.5     34.125194     6.630829     24.310492  2.431032      0      4          4 0x800000 20.067312 0.210968
          NaN 59043.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59044.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59045.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59046.29525 59046.5    -17.090281    23.706617     64.791975  2.215522      0      4          4 0x800000 19.270023      NaN
          NaN 59047.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59048.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59049.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59050.291072 59050.5     36.117438      5.36895      6.506407  0.466983      1      3          4 0x800000 20.005708 0.161397
          NaN 59051.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59052.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59053.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59054.278124 59054.5     16.991228     4.172277      7.187953  0.666161      0      4          4 0x800000 20.824438 0.266608
          NaN 59055.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59056.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59057.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59058.284686 59058.5     31.135457     6.272954     11.818065  1.039228      0      4          4 0x800000 20.166862 0.218747
          NaN 59059.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59060.273832 59060.5     33.956367     8.116691     20.792627  1.636421      0      4          4 0x800000 20.072697 0.259527
          NaN 59061.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59062.281404 59062.5     17.632824     7.087372     18.553975  1.617921      0      4          4 0x800000 19.925267      NaN
          NaN 59063.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59064.25846 59064.5      43.36173    10.204202      15.96611   0.61674      0      4          4 0x800000 19.807233 0.255503
          NaN 59065.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59066.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59067.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59068.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59069.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59070.25014 59070.5     23.100372     7.316529      33.62043  2.772163      1      3          4 0x800000 20.490953 0.343883
          NaN 59071.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59072.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59073.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59074.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59075.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59076.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59077.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59078.24339 59078.5     20.072219      7.13122     32.166235   1.95468      0      4          4 0x800000 19.855773      NaN
          NaN 59079.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59080.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59081.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59082.277989 59082.5     15.940415     6.718623     10.535654  0.771454      1      3          4 0x800000 20.006344      NaN
          NaN 59083.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59084.246016 59084.5     11.452282     8.145222     23.963514  1.398542      0      4          4 0x800000 20.012628      NaN
          NaN 59085.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59086.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59087.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59088.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59089.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59090.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59091.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59092.257675 59092.5     36.539732    10.449639     26.185238  1.405189      0      4          4 0x800000 19.993087 0.310499
          NaN 59093.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59094.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59095.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59096.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59097.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59098.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59099.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59100.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59101.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59102.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59103.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59104.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59105.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59106.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59107.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59108.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59109.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59110.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59111.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59112.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59113.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59114.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59115.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59116.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59117.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59118.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59119.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59120.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59121.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59122.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59123.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59124.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59125.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59126.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59127.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59128.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59129.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59130.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59131.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59132.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59133.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59134.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59135.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59136.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59137.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59138.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59139.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59140.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59141.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59142.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59143.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59144.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59145.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59146.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59147.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59148.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59149.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59150.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59151.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59152.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59153.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59154.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59155.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59156.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59157.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59158.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59159.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59160.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59161.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59162.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59163.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59164.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59165.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59166.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59167.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59168.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59169.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59170.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59171.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59172.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59173.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59174.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59175.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59176.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59177.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59178.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59179.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59180.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59181.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59182.642972 59182.5    1777.50067    14.795481     23.893863  0.705453      0      4          4 0x800000 15.775476 0.009037
          NaN 59183.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59184.646528 59184.5    1807.51532    16.246289     32.785922  0.905045      0      4          4 0x800000 15.757295 0.009759
          NaN 59185.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59186.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59187.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59188.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59189.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59190.648687 59190.5   1617.527112    12.569414     25.806976  0.636709      0      4          4 0x800000 15.877871 0.008437
          NaN 59191.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59192.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59193.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59194.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59195.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59196.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59197.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59198.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59199.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59200.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59201.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59202.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59203.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59204.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59205.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59206.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59207.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59208.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59209.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59210.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59211.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59212.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59213.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59214.604361 59214.5   1008.344374    11.483679     12.409674  0.294949      0      4          4 0x800000 16.390978 0.012365
          NaN 59215.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59216.597161 59216.5    976.304928    12.911386     12.288206  0.201256      0      4          4 0x800000 16.426036 0.014359
          NaN 59217.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59218.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59219.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59220.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59221.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59222.65606 59222.5    780.375453      8.26174     15.811388  0.914517      0      4          4 0x800000 16.669241 0.011495
          NaN 59223.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59224.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59225.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59226.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59227.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59228.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59229.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59230.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59231.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59232.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59233.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59234.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59235.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59236.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59237.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59238.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59239.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59240.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59241.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
  59242.62653 59242.5    105.926981     8.116691     22.173558  1.862376      0      4          4 0x800000 18.837484 0.083195
          NaN 59243.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59244.618525 59244.5       98.1829    12.607488     19.200694  0.716533      0      4          4 0x800000 18.919910 0.139417
          NaN 59245.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59246.610467 59246.5     96.465232     7.287108     14.708274  1.010031      0      4          4 0x800000 18.939073 0.082018
          NaN 59247.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59248.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59249.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59250.654238 59250.5     93.483097     5.622685     21.733231  3.271166      0      4          4 0x800000 18.973167 0.065303
          NaN 59251.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59252.650975 59252.5     89.711712     5.694948      19.44865  2.826368      0      4          4 0x800000 19.017877 0.068923
          NaN 59253.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59254.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59255.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59256.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59257.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59258.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59259.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59260.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59261.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59262.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59263.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59264.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59265.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59266.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59267.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
