,ID,Name,RA,DEC,Obj. Type,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
105,89319,SN 2021ukt,00:49:24.860,-01:45:58.82,SN IIn,0.012886,,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts, AMPEL","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",SCAT,AMPEL; ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21abpxquj,"ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",UH88 - SNIFS,1,1,,16.2811,r-ZTF,2021-07-31 10:34:47.712,ZTF_CLU_PUBLIC,,2021TNSTR2632....1D,2021TNSCR2645....1H,
106,88569,SN 2021tie,01:21:48.168,+75:17:02.83,SN IIn,0.103,,,"ANTARES, ATLAS","ZTF, ATLAS","YSE, ZTF",ANTARES; ATLAS,ZTF21abjvukz,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","NOT - ALFOSC, P60 - SEDM",1,1,,19.5564,r-ZTF,2021-07-14 10:51:29.088,ANTARES_bot,,2021TNSTR2434....1A,"2021TNSCR2784....1A, 2021TNSCR2834....1C",
107,88099,SN 2021srg,23:18:17.259,+14:50:04.93,SN IIn,0.069,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",FLEET,ATLAS; Pan-STARRS; ZTF,ZTF21abjhiqp,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",Magellan-Baade - IMACS,1,1,,19.89,r-ZTF,2021-06-26 09:40:19.200,ZTF_Bot1,,2021TNSTR2377....1F,2021TNSCR2719....1G,
108,87264,SN 2021rll,13:45:21.970,+26:45:00.65,SN IIn,0.103,,,"ALeRCE, ATLAS, AMPEL, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,AMPEL; ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21abiwpjm,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2",P60 - SEDM,1,1,,19.9887,g-ZTF,2021-07-02 05:42:27.000,ALeRCE,,2021TNSTR2277....1M,2021TNSCR3998....1C,
109,86981,SN 2021ras,17:38:51.930,+26:22:44.26,SN IIn,0.029,,,"AMPEL, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21abhqqfa,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",NOT - ALFOSC,1,1,,19.03,g-ZTF,2021-06-27 06:27:05.184,ZTF_AMPEL_NEW,,2021TNSTR2214....1N,2021TNSCR2534....1C,
110,86811,SN 2021qug,22:02:32.450,-16:45:36.43,SN IIn,0.057,,,"ZTF, ATLAS, Pan-STARRS, AMPEL, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,AMPEL; ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21abhibro,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",LT - SPRAT,1,1,,20.29,r-ZTF,2021-06-14 09:33:07.200,ZTF_Bot1,,2021TNSTR2149....1F,2021TNSCR2305....1P,
111,86716,SN 2021qqp,22:32:40.416,+25:34:34.75,SN IIn,0.041,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF, ePESSTO+",ATLAS; Pan-STARRS; ZTF,ZTF21abgjldn,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, Keck1 - LRIS",1,1,,20.8577,r-ZTF,2021-05-23 11:09:53.280,ZTF_CLU_PUBLIC,,2021TNSTR2150....1D,"2021TNSCR2605....1C, 2021TNSCR2620....1M",
112,86502,SN 2021qim,12:42:45.210,+73:08:20.33,SN IIn,0.031,WISEA J124245.09+730819.3,,"ALeRCE, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS",ZTF,ATLAS; GaiaAlerts; ZTF,ZTF21abgzyvg,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",LT - SPRAT,1,1,,19.1759,r-ZTF,2021-06-18 04:51:15.998,ALeRCE,,2021TNSTR2110....1M,2021TNSCR2343....1P,
113,86399,SN 2021qeq,16:54:26.776,+53:43:26.37,SN IIn,0.055,,,"AMPEL, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,AMPEL; ATLAS; Pan-STARRS; ZTF,ZTF21abghumo,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",LT - SPRAT,1,1,,19.87,r-ZTF,2021-06-15 08:45:23.040,ZTF_AMPEL_NEW,,2021TNSTR2097....1N,2021TNSCR2239....1P,
114,85383,SN 2021osr,21:34:51.914,-07:26:54.56,SN IIn,0.08545,2MASX J21345199-0726529,0.086047,"ALeRCE, Fink",ZTF,"FLEET, ZTF",ZTF,ZTF21abebgfr,P48 - ZTF-Cam,"Magellan-Baade - IMACS, NOT - ALFOSC",1,1,,19.2335,g-ZTF,2021-06-04 09:36:50.000,ALeRCE,,2021TNSTR1900....1M,"2021TNSCR2441....1H, 2021TNSCR2593....1C",
115,84110,SN 2021mwh,15:56:41.867,+68:22:42.96,SN IIn,0.03501,,,"ZTF, AMPEL",ZTF,ZTF,ZTF,ZTF21abccdld,P48 - ZTF-Cam,P200 - DBSP,1,1,,19.72,g-ZTF,2021-05-02 09:41:45.600,ZTF_Bot1,,2021TNSTR1748....1F,2021TNSCR1879....1D,
116,83027,SN 2021lhy,21:32:14.953,-00:30:05.07,SN IIn,0.142,SDSS J213214.95-003005.1,,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF21aazgkjf,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,19.4623,r-ZTF,2021-05-05 11:26:48.998,ALeRCE,,2021TNSTR1465....1M,2021TNSCR1767....1P,
117,82970,SN 2021lft,17:12:05.980,+40:20:42.88,SN IIn,0.076,,,"ANTARES, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",YSE,ANTARES; ATLAS; Pan-STARRS; ZTF,,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",NOT - ALFOSC,1,1,,21.19,g-ZTF,2021-04-06 10:19:12.000,Aleo,,2021TNSTR1467....1A,,
118,82726,SN 2021kwj,18:19:49.510,+56:10:01.20,SN IIn,0.025,WISEA J181949.35+561011.3,,"ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aaygmrl,"ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",LT - SPRAT,1,1,,20.4061,g-ZTF,2021-05-01 10:08:06.996,ALeRCE,,2021TNSTR1413....1F,2021TNSCR1786....1P,
119,82719,SN 2021kwc,13:35:47.918,+02:59:59.35,SN IIn,0.021759,NGC 5231,0.021759,"ALeRCE, AMPEL, ATLAS, Fink","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF21aaydxoo,"ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam",P60 - SEDM,1,1,,18.4489,g-ZTF,2021-05-02 06:34:37.998,ALeRCE,,2021TNSTR1414....1F,2021TNSCR1501....1D,
120,82582,SN 2021kqv,15:56:52.040,+78:27:48.96,SN IIn,0.051,UGC 10132,,"ALeRCE, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aaxtije,"ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",NOT - ALFOSC,1,1,,19.2165,g-ZTF,2021-04-30 05:25:07.003,ALeRCE,,2021TNSTR1392....1M,2021TNSCR1699....1S,
121,82161,SN 2021kat,19:50:31.660,+57:59:28.07,SN IIn,0.1013,,,"ALeRCE, ATLAS, GaiaAlerts, AMPEL, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aavuqzr,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",NOT - ALFOSC,1,1,,21.0252,g-ZTF,2021-04-13 11:43:11.997,ALeRCE,,2021TNSTR1237....1F,2021TNSCR1593....1S,
122,81785,SN 2021jmm,09:56:55.850,+45:57:03.50,SN IIn,0.19,,,"ZTF, ATLAS","ZTF, ATLAS",FLEET,ATLAS; ZTF,ZTF21aanuxvd,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",MMT - BINOSPEC,1,1,,20.75,r-Sloan,2021-02-19 04:23:31.200,Yan,,2021TNSTR1192....1Y,2021TNSCR1647....1G,
123,81760,SN 2021jln,13:40:42.858,+09:22:14.23,SN IIn,0.03897,,,ZTF,ZTF,ZTF,ZTF,ZTF21aauaaxv,P48 - ZTF-Cam,Keck1 - LRIS,1,1,,20.6546,g-ZTF,2021-04-03 07:41:51.072,ZTF_CLU_PUBLIC,,2021TNSTR1177....1D,2024TNSCR3605....1T,
124,80636,SN 2021hur,13:30:59.400,+77:12:52.60,SN IIn,0.03,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",TCD,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aaradzm,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",LT - SPRAT,1,1,,20.58,g-ZTF,2021-03-17 07:46:33.600,ZTF_Bot1,,2021TNSTR1028....1F,2021TNSCR1334....1P,
125,80577,SN 2021hsn,19:22:16.845,+56:21:00.18,SN IIn,0.054,WISEA J192216.86+562059.1,,"ALeRCE, ATLAS, Fink","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF21aarcobt,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",LT - SPRAT,1,1,,19.06,g-ZTF,2021-03-29 09:13:24.997,ALeRCE,,2021TNSTR.991....1F,2021TNSCR1355....1P,
126,79441,SN 2021gci,18:34:40.186,+22:53:42.02,SN IIn,0.084,,,"ZTF, ATLAS","ZTF, ATLAS",ePESSTO+,ATLAS; ZTF,ZTF21aapvmcu,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",ESO-NTT - EFOSC2-NTT,1,1,,19.7741,r-ZTF,2021-03-03 11:41:24.576,ZTF_CLU_PUBLIC,,2021TNSTR.811....1D,2021TNSCR2668....1M,
127,78802,SN 2021fel,16:51:58.519,+62:34:04.36,SN IIn,0.068,WISEA J165158.55+623404.8,,"ALeRCE, ATLAS, Fink, AMPEL","ZTF, ATLAS",SCAT,ATLAS; ZTF,ZTF21aaowaxx,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",UH88 - SNIFS,1,1,,19.2973,r-ZTF,2021-03-09 12:19:30.003,ALeRCE,,2021TNSTR.733....1M,2021TNSCR.913....1T,
128,78677,SN 2021ezt,16:58:38.990,+26:29:32.42,SN IIn,0.050162,2MASX J16583923+2629311,0.050162,"ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aaoqbbw,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",P200 - DBSP,1,1,,19.8624,g-ZTF,2021-03-07 09:41:42.999,ALeRCE,,2021TNSTR.708....1F,2021TNSCR1344....1D,
129,77168,SN 2021cvd,13:06:23.222,+29:39:27.98,SN IIn,0.023,UGC 08195,0.023483,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",SCAT,ATLAS; Pan-STARRS; ZTF,ZTF21aakupth,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",UH88 - SNIFS,1,1,,20.7302,r-ZTF,2021-02-11 10:13:19.004,ALeRCE,,2021TNSTR.452....1F,2021TNSCR.865....1T,
130,76545,SN 2021bxq,14:31:38.039,+06:10:44.71,SN IIn,0.09,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF21aafmkjk,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",ESO-NTT - EFOSC2-NTT,1,1,,20.4275,g-ZTF,2021-01-09 12:36:56.160,ZTF_CLU_PUBLIC,,2021TNSTR.367....1D,2021TNSCR.704....1G,
131,76543,SN 2021bxo,08:04:00.590,+10:00:33.55,SN IIn,0.0339,,,"ZTF, ATLAS, Fink, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aagnqnz,"ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",LT - SPRAT,1,1,,18.719,g-ZTF,2021-02-03 06:07:16.320,ZTF_CLU_PUBLIC,,2021TNSTR.367....1D,2021TNSCR.450....1P,
132,76508,SN 2021bwf,16:35:02.950,+56:28:38.35,SN IIn,0.194,WISEA J163502.97+562838.0,,"ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",TCD,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aahfjrr,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",LT - SPRAT,1,1,,20.1896,g-ZTF,2021-02-03 11:48:11.002,ALeRCE,,2021TNSTR.342....1M,2021TNSCR.903....1P,
133,75152,SN 2021yl,07:39:38.564,+58:59:14.29,SN IIn,0.04106,,,ZTF,ZTF,ZTF,ZTF,ZTF21aacfsmk,P48 - ZTF-Cam,Keck1 - LRIS,1,1,,20.5743,g-ZTF,2021-01-09 07:57:06.048,ZTF_CLU_PUBLIC,,2021TNSTR.102....1D,2024TNSCR3605....1T,
134,74489,SN 2021bn,16:51:32.960,+38:00:39.67,SN IIn,0.07593,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","TCD, ZTF",ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF21aaabxbd,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT, P60 - SEDM",1,1,,18.53,r-ZTF,2021-01-01 12:37:26.400,ZTF_Bot1,,2021TNSTR..24....1F,"2021TNSCR.272....1P, 2021TNSCR1835....1D",
135,75090,SN 2020aeuv,13:35:42.770,+13:19:55.76,SN IIn,0.042843,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF20aczgmai,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",NOT - ALFOSC,1,1,,19.69,r-ZTF,2020-12-21 12:11:31.200,ZTF_Bot1,,2021TNSTR..93....1F,2021TNSCR.244....1S,
136,72633,SN 2020acct,09:44:56.055,+31:05:45.73,SN IIn,0.035,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",UCSC,ATLAS; Pan-STARRS; ZTF,ZTF20acwobku,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",Keck1 - LRIS,1,1,,18.13,g-ZTF,2020-12-10 10:09:07.200,ZTF_Bot1,,2020TNSTR3738....1F,2020TNSCR3770....1S,
137,72163,SN 2020abku,14:00:51.220,-00:11:08.12,SN IIn,0.081828,2MASX J14005146-0011141,0.081828,"ALeRCE, ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20acusylb,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2",P60 - SEDM,1,1,,17.8899,r-ZTF,2020-12-02 13:07:34.000,ALeRCE,,2020TNSTR3629....1M,"2021TNSCR.223....1D, 2021TNSCR.358....1D",
138,71682,SN 2020aaut,12:09:12.546,+02:15:24.37,SN IIn,0.0757,WISEA J120912.92+021521.7,0.075748,"ALeRCE, ZTF, ATLAS, Fink, Pan-STARRS, AMPEL","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF20actkulc,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",Keck1 - LRIS,1,1,,18.8935,g-ZTF,2020-11-23 12:23:38.999,ALeRCE,,2020TNSTR3535....1M,"2021TNSCR.223....1D, 2021TNSCR.358....1D",
139,71658,SN 2020aatv,11:53:50.642,-05:10:17.20,SN IIn,0.019153,IC 2974,0.019153,"ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF, REFITT",ATLAS; Pan-STARRS; ZTF,ZTF20acounxo,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","MDM-2.4 - OSMOS, P60 - SEDM",1,1,,19.6258,g-ZTF,2020-11-20 11:36:30.004,ALeRCE,,2020TNSTR3535....1M,"2021TNSCR.479....1D, 2021TNSCR.812....1W",
140,71281,SN 2020aagi,03:29:10.316,-22:01:16.35,SN IIn,0.03489,,,ZTF,ZTF,ZTF,ZTF,ZTF20acptbqy,P48 - ZTF-Cam,P200 - DBSP,1,1,,18.6887,r-ZTF,2020-11-12 07:55:56.064,ZTF_CLU_PUBLIC,,2020TNSTR3485....1D,2024TNSCR3622....1T,
141,71244,SN 2020aafb,01:51:28.950,+22:49:44.08,SN IIn,0.078,SDSS J015129.00+224947.3,0.079,"ALeRCE, ZTF, ATLAS, Pan-STARRS, GaiaAlerts, AMPEL","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20acqqdkl,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",LT - SPRAT,1,1,,19.969,g-ZTF,2020-11-15 05:10:17.999,ALeRCE,,2020TNSTR3475....1M,2020TNSCR3827....1P,
142,70815,SN 2020zos,05:06:32.092,+07:45:36.46,SN IIn,0.14,WISEA J050632.07+074535.3,,"ALeRCE, Pan-STARRS, ZTF, ATLAS","ZTF, Pan-STARRS, ATLAS",,ATLAS; Pan-STARRS; ZTF,ZTF20acqgklx,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2",MMT - MMT-Blue,1,1,,20.5729,r-ZTF,2020-11-11 07:57:13.003,ALeRCE,,2020TNSTR3437....1F,2020TNSCR3730....1B,
143,70193,SN 2020yrn,22:12:56.060,+12:48:30.92,SN IIn,0.123,,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts, AMPEL","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ePESSTO+,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20acoawtj,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",ESO-NTT - EFOSC2-NTT,1,1,,19.69,r-ZTF,2020-10-29 02:54:42.912,ZTF_AMPEL_COMPLETE,,2020TNSTR3332....1N,2020TNSCR3533....1I,
144,69941,SN 2020yhy,09:15:21.276,+78:08:01.72,SN IIn,0.106,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",ZTF,Pan-STARRS; ZTF,ZTF20acisvli,"P48 - ZTF-Cam, PS1 - GPC1",P200 - DBSP,1,1,,19.49,r-ZTF,2020-10-28 11:21:31.392,ZTF_AMPEL_COMPLETE,,2020TNSTR3286....1N,2020TNSCR3639....1Y,
145,69449,SN 2020xpo,02:32:25.664,-12:57:41.01,SN IIn,0.075,GALEXASC J023225.46-125741.7,,"ALeRCE, ATLAS, ZTF","ZTF, ATLAS",ePESSTO+,ATLAS; ZTF,ZTF20aclkvjy,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",ESO-NTT - EFOSC2-NTT,1,1,,20.4611,r-ZTF,2020-10-20 08:36:52.001,ALeRCE,,2020TNSTR3183....1F,2020TNSCR3382....1G,
146,66953,SN 2020tyk,01:37:58.386,+20:00:03.04,SN IIn,0.087,,,"SGLF, ZTF, ATLAS","ZTF, ATLAS","REFITT, FLEET",ATLAS; ZTF,ZTF20acbekkx,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","MMT - BINOSPEC, SOAR - Goodman",1,1,,20.478,g-ZTF,2020-09-17 08:58:40.000,Perez-Fournon,,2020TNSTR2897....1S,"2020TNSCR3413....1W, 2020TNSCR3506....1G",
147,66537,SN 2020tis,23:57:24.783,+25:03:48.68,SN IIn,0.0577,SDSS J235725.40+250349.9,0.087,"ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF20abzjoxd,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",Keck1 - LRIS,1,1,,20.0752,g-ZTF,2020-09-14 09:36:58.000,ALeRCE,,2020TNSTR2801....1F,2020TNSCR3192....1D,
148,65293,SN 2020rno,01:18:51.795,+18:40:09.57,SN IIn,0.064,SDSS J011851.83+184008.4,0.167,"ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF20abtjjhb,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",LT - SPRAT,1,1,,20.8728,r-ZTF,2020-08-14 11:25:49.996,ALeRCE,,2020TNSTR2513....1F,2020TNSCR2766....1P,
149,64778,SN 2020qyy,15:55:53.010,+36:24:35.43,SN IIn,0.068,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF20abqgbum,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",NOT - ALFOSC,1,1,,19.69,r-ZTF,2020-08-06 04:17:36.096,ZTF_AMPEL_COMPLETE,,2020TNSTR2436....1N,2020TNSCR2576....1D,
150,64530,SN 2020qpo,17:16:41.356,+57:54:12.36,SN IIn,0.053,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","None, ZTF",ATLAS; Pan-STARRS; ZTF,ZTF20abonvte,"ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC, P200 - DBSP",1,1,,19.85,g-ZTF,2020-07-26 06:19:20.352,ZTF_AMPEL_COMPLETE,,2020TNSTR2359....1N,"2020TNSCR2493....1Q, 2020TNSCR2539....1D",
151,64444,SN 2020qmj,00:44:06.006,+05:15:35.93,SN IIn,0.022,,,"ZTF, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF20abpmqnr,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",LT - SPRAT,1,1,,18.34,r-ZTF,2020-07-30 10:33:42.048,ZTF_AMPEL_NEW,,2020TNSTR2340....1N,2020TNSCR2383....1P,
152,62447,SN 2020nps,16:05:18.105,+52:07:12.59,SN IIn,0.046,,,"ZTF, ATLAS, AMPEL","ZTF, ATLAS",ZTF,AMPEL; ATLAS; ZTF,ZTF18aakycpv,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",Keck1 - LRIS,1,1,,19.24,r-ZTF,2020-06-28 05:45:41.184,ZTF_AMPEL_COMPLETE,,2020TNSTR1970....1N,2021TNSCR.193....1D,
153,59418,SN 2020jhs,09:28:14.090,+25:40:13.33,SN IIn,0.065,,,"ZTF, ATLAS, YSE, GaiaAlerts, Pan-STARRS, AMPEL","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,AMPEL; ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20aayvmyh,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",P60 - SEDM,1,1,,19.73,r-ZTF,2020-05-06 04:00:29.664,ZTF_AMPEL_NEW,,2020TNSTR1279....1N,2020TNSCR1573....1D,
154,57916,SN 2020hem,15:02:40.155,+09:18:13.91,SN IIn,0.0935,WISEA J150240.13+091814.3,0.093664,"ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF20aaurfwa,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P60 - SEDM,1,1,,18.712,r-ZTF,2020-04-14 10:36:23.996,ALeRCE,,2020TNSTR1027....1F,2020TNSCR1176....1D,
