# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59712.02,49.00,266.00,o,1
59725.83,-3.00,6.00,o,6
59726.01,1.00,14.33,o,2
59731.73,15.50,8.90,o,4
59734.73,11.75,8.01,o,4
59736.97,4.25,13.58,o,4
59741.98,-8.50,13.89,o,4
59744.97,33.86,30.49,o,7
59749.96,40.17,43.97,o,6
59800.17,-13.50,14.83,o,4
59802.42,49.00,68.99,o,2
59819.15,39.00,10.40,o,3
59824.11,8.75,7.56,o,4
59832.11,3.25,15.40,o,4
59835.11,7.00,12.74,o,3
59843.05,10.00,6.53,o,4
59849.38,-13.00,10.75,o,3
59851.07,20.00,5.38,c,4
59853.37,8.50,8.09,o,4
59856.08,2.00,5.76,c,4
59858.74,3.33,6.13,o,9
59860.11,-15.00,8.88,o,4
59862.36,-11.33,14.24,o,3
59866.30,-20.25,9.72,o,4
59869.32,9.25,6.91,o,4
59872.06,3.50,6.90,o,4
59873.35,-1.00,5.89,c,6
59874.30,6.40,6.59,c,5
59875.05,11.50,12.03,o,4
59876.09,13.75,6.92,o,4
59877.33,-3.60,13.83,c,5
59878.35,1.57,5.41,c,7
59881.33,11.75,4.88,c,4
59882.00,5.00,43.00,o,1
59882.03,-4.33,15.61,o,3
59882.30,-18.00,4.89,c,4
59884.07,-22.00,7.25,o,4
59885.30,11.75,5.38,c,4
59886.32,7.25,5.89,c,4
59889.32,-0.75,9.92,o,4
59891.00,-16.33,12.91,o,3
59892.57,13.00,17.22,o,7
59894.82,56.33,50.18,o,3
59896.80,-0.62,5.29,o,8
59898.60,3.57,5.30,o,7
59901.27,1.75,4.89,o,4
59902.29,11.50,5.53,o,4
59903.26,6.50,4.89,c,4
59904.01,3.00,4.29,c,4
59905.35,16.00,12.41,o,4
59906.98,7.67,8.99,c,3
59908.21,31.25,7.77,o,4
59911.78,-0.20,5.82,c,5
59912.78,3.38,4.65,o,8
59914.97,5.45,4.47,o,11
59917.24,2.75,9.00,o,4
59919.06,-2.62,6.25,o,13
59921.45,-2.57,14.25,o,7
59922.59,-8.88,7.92,o,8
59925.22,-7.50,10.27,o,4
59927.09,-1.62,5.41,o,8
59930.20,-2.67,5.79,c,3
59930.29,-17.00,6.77,o,4
59933.24,-0.62,6.51,c,8
59933.31,-2.00,5.13,o,6
59934.29,-2.43,4.06,c,7
59935.31,12.00,7.12,o,7
59938.13,2.75,4.63,c,4
59938.92,6.00,5.64,o,4
59941.03,6.33,3.79,o,12
59942.25,2.50,4.27,c,4
59943.50,-4.62,6.96,o,8
59945.27,5.12,3.51,c,8
59946.73,1.87,5.16,o,15
59949.09,0.11,9.05,o,9
59951.00,-33.00,13.89,o,3
59953.57,9.38,7.39,o,8
59954.19,-22.00,22.00,o,1
59957.23,-15.00,11.37,o,4
59958.87,14.70,5.14,o,10
59960.81,1.83,5.14,o,6
59962.17,21.25,10.44,o,4
59963.84,7.67,5.33,c,9
59965.22,23.00,5.39,o,4
59967.28,-2.00,2.71,c,12
59969.21,-9.25,5.88,o,4
59970.19,16.25,6.53,o,4
59971.43,20.38,3.55,c,8
59973.19,-7.50,6.29,o,4
59975.18,5.69,3.83,o,16
59977.19,21.50,10.07,o,4
59979.17,10.85,4.81,o,20
59980.67,19.38,10.16,o,8
59983.04,10.62,7.23,o,8
59985.51,7.67,5.31,o,9
59987.15,21.75,8.02,o,4
