# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59218.63,12.25,8.43,o,4
59222.66,-6.00,9.67,o,4
59224.63,-11.00,4.26,c,4
59226.63,-12.00,5.13,c,4
59228.62,-0.50,4.26,c,4
59230.59,-14.25,5.09,c,4
59232.60,-15.00,5.05,c,4
59234.66,-9.00,19.00,c,1
59244.54,-10.00,10.18,o,4
59246.54,-29.25,11.30,o,4
59252.65,-10.00,6.54,o,4
59256.58,-10.00,4.63,c,4
59258.53,3.75,4.88,c,4
59260.55,1.75,5.01,c,4
59262.54,-10.25,5.88,c,4
59268.53,-6.25,6.40,o,4
59270.53,-2.25,9.55,o,4
59272.53,7.00,10.76,o,4
59278.56,-4.25,14.41,o,4
59280.52,-9.75,4.51,o,4
59288.49,0.00,4.26,o,4
59292.49,-6.50,4.26,o,4
59296.62,10.80,4.48,o,5
59300.40,42.00,65.06,o,4
59306.49,-7.50,8.51,o,4
59308.45,-1.25,3.90,c,4
59312.50,-2.33,4.46,c,3
59322.40,16.50,5.82,o,4
59324.45,9.50,4.89,o,4
59326.39,7.75,8.77,o,4
59328.38,-28.00,9.51,o,4
59333.43,0.25,12.02,o,4
59334.94,-5.00,5.14,o,8
59336.45,-18.25,8.68,o,4
59338.45,-2.25,5.65,c,4
59342.42,-8.00,5.42,c,3
59344.43,-5.75,4.39,o,4
59346.43,-12.00,4.26,c,4
59348.39,3.00,4.51,o,4
59350.47,-15.00,6.98,c,3
59352.38,-2.25,5.51,o,4
59354.38,-2.75,7.13,o,4
59360.94,11.75,14.67,o,8
59362.42,-14.25,11.26,o,4
59364.35,-9.25,5.01,o,4
59366.42,-4.75,5.19,o,4
59368.44,-10.50,3.88,c,4
59370.36,-10.75,6.13,o,4
59372.35,-13.25,3.77,c,4
59373.36,1.00,5.74,o,4
59374.34,-10.75,5.63,o,4
59376.35,0.50,3.91,c,4
59377.33,-13.00,12.00,o,1
59378.38,4.25,5.56,o,4
59380.30,1.50,5.66,c,2
59382.32,-10.00,5.76,o,4
59387.45,15.00,457.00,o,1
59388.86,-0.88,10.39,o,8
59390.83,-9.62,13.30,o,8
59392.36,11.50,6.80,o,4
59394.34,-14.75,4.68,c,4
59396.34,-2.75,4.32,o,4
59400.30,-10.50,5.41,o,4
59402.32,-7.00,4.02,c,4
59404.29,-7.00,4.92,o,4
59406.28,-13.33,6.31,c,3
59408.27,-4.50,6.19,o,4
59414.27,19.00,11.95,o,3
59417.26,7.00,39.78,o,4
59418.71,-4.80,25.54,o,5
59424.30,-2.25,4.42,c,4
59426.28,9.67,8.71,o,3
59428.28,3.50,5.13,c,4
59430.25,18.00,15.24,o,3
59432.26,-0.50,5.30,c,4
59434.25,8.50,14.69,o,4
59442.26,17.00,12.36,o,3
59448.25,10.00,17.33,o,2
