# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59846.49,19.25,6.17,o,4
59847.37,14.00,4.77,c,4
59848.57,8.00,5.26,c,4
59848.90,29.25,4.55,o,8
59850.80,34.50,4.06,o,8
59850.96,16.50,3.06,c,8
59852.50,18.00,6.40,c,2
59853.44,33.67,6.55,o,3
59854.46,8.00,5.66,c,2
59855.02,29.70,4.08,o,10
59856.65,24.50,5.58,o,8
59858.63,27.55,7.88,o,11
59864.45,30.50,7.05,o,8
59866.85,35.10,5.80,o,10
59868.40,28.62,4.42,o,8
59870.77,14.75,3.73,c,8
59870.83,33.38,3.76,o,8
59872.39,15.25,4.67,c,4
59872.66,36.83,9.45,o,6
59874.92,32.25,3.28,o,8
59875.17,22.50,4.67,c,4
59876.39,15.25,5.13,c,4
59876.63,34.62,3.94,o,8
59878.82,31.86,5.60,o,7
59879.12,17.75,5.13,c,4
59880.63,29.67,4.85,o,6
59880.81,10.43,3.53,c,7
