# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59047.35,35.75,12.42,c,4
59051.32,46.25,4.38,c,4
59053.32,77.00,4.13,o,4
59055.31,72.00,5.39,o,4
59059.32,71.75,8.15,o,4
59061.27,78.67,7.52,o,3
59063.27,64.00,77.35,o,2
59065.33,56.25,9.20,o,4
59069.26,50.00,5.79,o,4
59071.26,35.00,5.55,c,4
59073.30,60.57,3.88,o,7
59075.29,21.88,4.33,c,8
59077.29,47.14,3.79,o,7
59079.25,34.00,8.12,c,5
59083.26,34.33,5.77,c,3
59089.27,35.75,6.39,o,4
59097.26,39.75,4.78,o,8
59103.25,15.25,5.51,c,4
59105.25,-183.00,158.00,o,1
59107.23,8.75,6.25,c,4
59113.23,-10.75,18.05,o,4
59115.23,-30.50,35.34,o,4
59121.22,3.00,13.93,o,4
59123.22,40.50,24.08,o,4
59197.64,5.67,5.20,c,3
59207.65,-0.67,5.79,c,3
59221.66,6.25,10.48,o,4
59231.62,9.25,4.27,c,4
59245.58,7.25,7.77,o,4
59251.62,-4.33,5.42,o,3
59253.57,6.25,4.26,c,4
59255.56,4.75,4.00,c,4
59257.60,4.00,5.14,c,3
59261.56,2.67,4.64,c,3
59267.58,6.50,3.63,c,4
59269.51,0.00,10.07,o,4
59277.57,-1.50,5.57,o,6
59287.63,4.25,4.27,c,4
59291.52,2.67,4.82,c,3
59293.51,1.25,4.56,o,4
59297.52,5.88,3.91,o,8
59299.49,32.50,8.95,o,4
59300.44,16.83,42.77,o,6
59305.48,7.33,8.29,o,3
59309.48,0.50,3.44,c,4
59313.53,0.17,3.57,c,6
59317.43,7.83,3.74,c,6
59319.45,9.50,4.88,o,4
59321.44,-1.00,3.65,c,4
59323.43,2.50,5.19,o,4
59327.41,-2.25,7.51,o,4
59329.41,5.67,12.93,o,3
59333.42,-2.75,7.52,o,4
59335.40,3.00,5.77,o,4
59337.48,8.00,13.11,o,4
59339.39,-7.00,12.21,c,2
59341.48,9.50,5.25,o,4
59343.38,2.00,4.27,c,4
59345.43,-4.25,4.32,o,4
59347.39,-5.00,5.02,c,4
59349.40,-2.00,4.51,o,4
59351.50,-6.25,5.51,c,4
59353.35,1.75,4.51,o,4
59355.54,2.00,22.00,c,1
59357.43,7.25,9.40,o,4
59359.42,0.67,16.15,o,3
59361.44,3.75,9.89,o,4
59363.43,15.25,7.27,o,4
59367.38,-3.00,4.51,o,4
59369.45,-0.57,3.42,c,7
59371.43,0.25,5.13,o,4
59373.40,4.00,3.26,c,5
59377.36,-1.33,3.32,c,3
59381.37,18.00,6.08,o,4
59383.34,4.83,5.88,o,6
59385.49,7.00,14.53,o,4
59387.36,24.50,29.75,o,4
59389.33,-24.67,9.43,o,3
59391.33,8.25,7.19,o,4
59393.36,9.25,5.26,o,4
59397.35,-1.75,3.76,o,4
59401.33,12.50,3.88,o,4
59403.34,6.71,3.48,c,7
59405.30,7.67,8.75,o,3
59407.30,-10.60,32.35,c,5
59409.30,7.50,4.00,o,4
59413.29,1.75,6.88,o,4
59415.31,2.50,12.38,o,2
59417.34,1.50,14.92,o,2
59419.32,3.20,10.61,o,5
59424.82,7.62,2.91,c,8
59427.31,3.50,5.39,o,4
59429.31,1.00,4.64,c,3
59431.30,-4.00,5.28,o,4
59433.30,6.75,3.65,c,4
59435.31,-3.50,5.39,o,4
59437.25,-7.33,4.46,c,3
