# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59517.31,87.75,5.51,c,4
59519.26,101.25,8.02,o,4
59523.26,98.25,7.51,o,4
59527.23,104.00,59.36,o,2
59531.27,100.75,19.02,o,4
59535.23,99.50,18.67,o,4
59537.20,100.00,16.04,o,4
59539.26,87.00,64.85,o,2
59541.25,95.25,8.27,o,4
59545.21,87.25,9.23,o,4
59547.21,65.50,13.53,o,4
59551.20,55.00,16.75,o,3
59563.20,12.50,83.22,o,8
59565.21,35.75,26.69,o,4
59656.15,75.00,67.00,o,1
59667.15,54.67,19.89,c,3
59680.15,-7.00,7.67,o,4
59688.08,14.00,12.53,o,4
59690.36,-7.00,12.27,o,4
59698.39,-18.75,6.88,o,4
59703.01,-7.00,8.87,o,5
59705.40,5.00,16.22,o,2
59706.39,-5.00,7.90,o,4
59709.37,-9.33,8.10,o,3
59710.41,-9.67,8.50,o,3
59714.28,20.33,15.22,o,3
59717.32,-8.50,13.46,o,4
59723.09,-9.00,8.70,o,3
59724.72,-4.00,4.61,o,8
59726.75,0.88,4.42,o,8
59731.07,-8.67,7.14,o,3
59735.14,-5.33,5.97,o,3
59736.08,-2.33,6.76,o,3
59741.31,-7.50,6.89,o,4
59742.64,10.60,15.03,o,5
59767.02,1.50,5.14,o,4
59768.65,1.62,5.01,o,8
59781.24,-4.67,5.77,o,3
59782.33,0.75,5.88,o,4
59785.27,-5.00,27.82,o,4
59786.18,-1.00,6.39,o,4
59789.22,-2.50,6.45,c,4
59791.49,5.62,3.19,c,8
59793.26,6.33,4.43,c,3
59795.97,-1.00,4.86,c,3
59797.16,2.50,5.14,o,4
59799.85,8.00,322.00,o,1
59805.21,-10.25,11.75,o,8
59806.92,3.41,19.19,o,17
59809.20,0.75,6.09,o,4
59810.18,8.67,4.43,c,3
59811.93,-2.25,7.52,o,4
59813.11,2.00,5.01,c,3
59814.17,7.50,4.26,c,4
59814.93,-1.25,5.17,o,4
59817.17,1.75,4.54,c,4
59818.16,-0.67,5.01,c,3
59818.91,0.50,4.89,o,4
59821.17,1.00,4.64,c,4
59822.17,7.75,4.26,c,4
59823.90,2.50,6.17,o,4
59825.16,1.75,6.01,o,4
59826.08,-22.00,6.80,o,4
59828.05,-17.75,16.96,o,4
59832.91,48.75,37.41,o,4
59835.03,-14.73,5.99,o,11
59841.14,9.33,6.37,o,3
59842.09,2.50,5.56,o,4
59843.92,-6.67,9.83,c,3
59845.08,-5.50,4.32,o,4
59849.11,-2.50,74.88,o,4
59850.05,-0.50,12.42,o,2
59850.80,-2.50,4.81,c,4
59853.06,-15.00,7.52,o,3
59854.82,-7.55,14.68,o,11
59859.88,0.75,28.49,o,4
59860.96,2.12,9.50,o,8
59862.16,-29.00,21.45,o,3
59865.12,-21.00,9.90,o,4
59866.42,-1.75,5.61,o,8
59869.05,2.75,5.88,c,4
59870.11,6.75,6.00,c,4
59871.34,2.75,4.93,o,8
59873.10,3.50,5.28,c,4
59874.03,13.00,7.70,c,3
59875.38,1.71,5.21,o,7
59877.04,0.00,7.13,c,3
59878.09,8.00,6.63,c,4
59879.61,1.60,6.29,o,5
59881.07,10.25,5.77,c,4
59882.03,1.00,8.72,o,4
59887.21,-21.17,14.44,o,6
59889.08,6.75,18.07,o,4
59890.98,32.60,11.18,o,5
59894.88,-1.25,5.99,o,12
59897.05,7.86,7.06,o,7
59899.82,-8.75,6.67,c,4
59901.02,-31.50,33.80,o,2
59902.06,-7.86,8.89,o,7
59902.83,-1.50,6.65,c,4
59905.07,-2.75,9.51,o,4
59907.80,11.75,8.14,c,4
59910.04,13.00,24.17,o,2
59910.79,0.50,11.26,c,4
59913.03,19.50,35.50,o,4
59915.79,12.75,20.38,o,4
59921.03,11.00,57.60,o,3
