# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60334.52,-4.71,15.09,o,7
60337.08,-9.40,12.22,o,5
60338.11,-1.50,8.13,o,4
60341.08,0.50,6.68,o,4
60342.10,-0.50,4.74,o,8
60345.11,0.29,10.52,o,7
60346.81,-6.86,5.74,o,7
60349.10,4.00,6.03,o,4
60350.90,-3.17,3.50,o,12
60353.04,-3.75,5.57,o,4
60354.07,5.00,5.88,o,4
60357.06,-14.67,7.72,o,3
60358.89,-2.08,5.35,o,12
60361.07,-9.00,36.47,o,4
60362.89,1.92,5.79,o,12
60365.06,16.25,11.71,o,4
60366.77,-8.83,4.97,o,18
60369.04,-9.25,9.42,o,4
60371.15,7.83,3.54,c,6
60375.31,0.50,3.37,c,8
60378.03,0.75,7.57,o,4
60379.27,-0.25,3.07,c,8
60381.02,-2.33,9.83,o,3
60382.79,0.50,5.51,c,4
60383.02,-6.29,6.08,o,7
60385.04,8.50,8.14,o,4
60386.79,5.78,7.89,o,9
60389.04,-18.25,9.67,o,4
60393.37,-4.33,12.12,o,12
60394.98,-17.88,30.89,o,8
60397.00,-20.25,13.51,o,4
60398.03,15.67,12.02,o,3
