# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59749.40,11.50,5.05,c,4
59750.35,10.00,4.39,c,4
59751.34,0.00,5.26,o,4
59752.39,1.75,5.13,o,4
59753.39,10.00,3.88,c,4
59754.40,-2.50,4.88,c,4
59755.42,10.00,6.02,o,4
59756.38,30.50,6.41,o,4
59757.40,54.67,156.72,c,3
59758.35,85.50,7.78,c,2
59759.34,74.25,5.88,o,4
59760.37,83.50,6.01,o,4
59762.37,92.50,5.88,c,4
59763.32,95.50,5.76,o,4
59764.83,89.83,9.19,o,6
59766.82,76.88,4.62,o,8
59769.12,69.40,7.18,o,5
59770.86,44.50,29.51,o,8
59772.31,56.00,11.39,o,4
59774.80,58.62,6.34,o,8
59776.35,47.75,7.89,o,4
59778.35,39.75,5.26,c,4
59779.36,34.75,6.25,o,4
59780.29,39.00,5.88,o,4
59781.35,29.25,5.51,c,4
59782.37,17.75,5.13,c,4
59783.34,44.25,6.26,o,4
59785.37,24.50,5.63,c,4
59786.34,16.25,4.77,c,4
59787.33,23.50,6.51,o,4
59788.27,21.75,5.88,o,4
59790.32,14.00,8.00,c,1
59791.28,11.00,5.51,o,4
59792.26,13.25,6.25,o,4
59793.32,1.67,6.37,c,3
59794.83,15.88,5.19,o,8
59796.82,8.38,5.82,o,8
59799.28,7.75,8.39,o,4
59800.64,10.17,9.08,o,6
59803.34,15.00,84.56,o,3
59804.80,10.25,6.59,o,8
59806.85,-1.86,11.38,o,7
59808.32,8.60,6.39,o,5
59809.27,1.50,6.14,c,4
59810.31,5.75,5.51,c,4
59811.28,-0.17,5.39,o,6
59812.29,-1.00,4.92,o,6
59815.29,-2.80,6.46,o,5
59816.29,1.00,7.15,o,4
59817.26,0.33,6.74,c,3
59819.27,-1.75,6.25,o,4
59820.25,16.00,7.32,o,4
59821.29,12.75,4.76,c,4
59822.25,0.25,5.41,c,4
59823.24,22.67,8.55,o,3
59824.68,4.71,7.17,o,7
59827.26,15.25,10.27,o,4
59834.85,6.14,9.52,o,7
59837.27,-1.00,6.15,c,4
59840.24,9.29,4.93,c,7
59841.26,6.50,7.13,o,4
59842.26,20.75,9.06,o,4
59843.23,7.57,5.65,c,7
59844.23,0.14,3.81,c,7
59845.24,-4.25,7.32,o,4
59848.23,-1.00,5.01,c,4
59850.23,12.00,8.20,o,4
59851.23,4.75,5.58,c,4
59853.23,23.67,11.78,o,3
59856.23,17.00,8.63,o,4
59858.25,14.25,14.91,o,4
59861.24,-84.00,437.00,o,1
59864.21,16.33,15.62,o,3
59866.79,20.71,9.31,o,7
59869.22,4.00,9.25,c,3
59959.22,-0.86,5.40,o,7
59966.62,7.00,5.28,o,4
59969.63,1.00,7.43,o,2
59993.38,4.33,11.99,c,3
59998.59,-5.50,5.38,c,4
60001.65,-15.25,14.41,c,4
60005.36,2.00,5.91,c,4
60009.44,2.50,9.71,o,12
60017.00,-15.33,7.94,o,9
60018.56,-24.00,78.26,o,2
60020.89,-3.80,4.87,o,10
60022.49,-2.67,5.85,o,3
60025.32,-2.43,7.53,o,7
60029.37,13.60,5.53,o,10
60030.54,19.00,6.35,o,3
60033.43,15.14,5.66,o,7
60034.54,12.00,5.65,o,4
60039.23,32.80,43.93,o,5
60041.48,32.50,24.40,o,2
60043.50,21.33,8.67,o,3
60044.33,29.67,17.40,o,3
60047.60,-48.00,518.00,o,1
60049.51,-3.25,4.64,c,4
60050.85,3.47,7.83,c,15
60055.45,1.75,5.77,c,4
60056.80,-3.25,4.17,c,8
60059.38,-1.75,6.77,o,4
60062.22,-9.00,7.50,c,4
60067.43,4.67,11.63,o,3
60068.95,8.86,14.43,o,7
60071.43,6.25,12.53,o,4
60074.26,6.50,11.74,o,4
60077.49,-4.25,4.66,c,4
60079.50,-8.00,5.39,c,4
60085.41,3.50,5.28,o,4
60087.53,8.00,7.97,o,3
60089.13,12.00,7.37,o,4
60091.39,-3.67,7.13,o,3
60093.42,-4.75,6.89,o,4
60095.42,27.00,60.47,o,3
60099.40,-36.00,116.00,o,1
60101.41,5.29,18.95,o,7
60103.40,-0.75,5.66,o,4
60105.40,-2.75,5.38,c,4
60107.39,4.25,4.88,c,4
60110.85,-6.43,4.22,c,7
60113.38,8.50,5.14,c,4
60115.36,8.00,4.27,c,3
60117.35,14.00,5.59,c,3
60122.96,-6.50,18.78,o,6
60125.37,1.75,7.64,o,4
60128.82,-13.71,31.48,o,7
60131.36,17.50,6.89,o,4
60133.38,11.33,5.59,c,3
60134.06,21.67,24.70,o,3
60137.39,8.00,6.51,c,4
60139.36,-0.25,5.26,c,4
60140.08,0.75,7.25,o,4
60141.36,-6.50,4.78,c,4
60146.05,-41.00,145.00,o,1
60147.30,-10.00,6.55,c,3
60149.35,1.75,6.03,o,4
60151.35,-2.86,7.46,o,7
60153.34,1.00,7.40,o,4
60155.33,9.00,151.19,o,5
60157.33,-1.25,10.28,o,4
60158.79,-11.20,16.92,o,5
60161.33,5.75,6.04,o,4
60163.39,-9.33,9.96,o,3
60168.74,-7.00,17.33,o,2
60171.32,-11.00,10.00,c,1
60173.30,-4.50,6.00,c,4
60175.29,4.00,4.78,c,4
60179.32,-0.25,6.25,o,4
60181.30,3.33,10.19,o,3
60182.86,-13.00,8.37,o,7
60185.28,-24.00,13.91,o,3
60187.27,-2.50,18.03,o,4
60188.34,-9.00,23.32,o,3
60191.28,8.00,5.00,c,4
60193.27,-8.00,15.57,c,2
60194.79,-13.62,15.80,c,8
60197.26,0.75,6.66,c,4
60199.25,9.50,5.78,c,4
60201.12,6.57,6.40,c,7
60203.25,11.00,5.51,c,4
60205.26,-6.00,6.54,c,4
60206.28,9.75,8.16,c,4
60207.23,11.25,8.76,o,4
60209.23,5.00,13.92,o,4
60211.24,15.75,11.43,o,4
60212.73,8.88,16.30,o,8
60215.23,11.50,12.08,o,4
60217.25,57.33,101.75,o,3
60218.73,4.50,9.67,o,8
60223.23,8.50,11.31,c,2
60224.65,2.71,10.76,c,7
60227.22,8.67,18.55,c,3
60229.23,-6.00,48.00,c,1
60231.21,17.75,11.58,c,4
60233.21,17.25,13.87,c,4
60235.21,12.00,15.52,c,3
60237.21,-4.50,21.10,o,2
