# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59403.33,79.00,5.22,c,3
59405.28,81.50,4.27,o,4
59407.29,64.00,60.56,c,3
59409.31,82.75,4.51,o,4
59412.86,61.12,5.70,o,8
59415.30,67.25,54.16,o,4
59417.33,95.75,15.40,o,4
59419.31,56.33,22.43,o,3
59425.28,49.00,4.00,c,4
59427.32,56.67,5.97,o,3
59429.33,47.50,4.64,c,4
59431.30,48.67,6.58,o,3
59433.30,36.00,4.27,c,4
59435.29,41.25,6.29,o,4
59441.28,47.75,6.53,o,4
59443.28,49.00,7.93,o,4
59449.30,37.00,12.59,o,4
59451.27,43.75,6.42,o,4
59457.27,46.67,19.08,o,3
59461.26,41.75,5.27,o,4
59465.25,39.50,5.76,o,4
59475.23,-5.75,26.80,o,4
59544.65,21.75,16.20,o,4
59565.63,30.25,12.61,o,4
59573.57,-0.67,16.61,o,3
59587.65,8.50,9.25,c,4
59588.65,10.80,6.52,c,5
59589.60,4.75,5.76,o,4
59591.58,12.50,6.13,c,4
59592.64,-1.50,31.97,c,4
59593.64,12.00,6.16,o,4
59594.65,10.50,7.17,o,4
59597.56,7.25,12.77,o,4
59601.63,-12.00,15.21,o,2
59603.23,22.57,6.61,o,7
59604.66,10.00,7.55,o,4
59607.09,2.62,5.37,o,8
59609.57,13.50,5.39,o,4
59610.63,2.25,5.76,o,4
59612.58,10.50,6.01,o,4
59613.63,7.50,4.39,c,4
59614.57,3.75,4.78,c,4
59615.56,13.00,6.41,o,4
59616.54,16.50,9.55,o,2
59617.55,13.75,4.77,c,4
59618.61,18.25,4.02,c,4
59619.61,1.50,6.01,o,4
59620.53,6.25,6.38,o,4
59621.59,6.25,4.38,c,4
59623.02,8.38,5.83,o,8
59625.04,8.38,6.84,o,8
59627.21,16.64,8.51,o,11
59631.04,7.00,6.33,o,8
59633.05,6.00,6.19,o,8
59635.08,7.22,5.50,o,9
59636.48,19.50,6.01,o,4
59637.57,4.00,5.59,c,3
59638.52,-1.67,5.97,c,3
59639.52,7.00,5.78,o,4
59640.52,10.75,6.14,o,4
59641.48,8.25,5.76,c,4
59642.65,4.80,9.25,c,5
59643.50,-0.75,5.51,o,4
59644.51,0.50,5.77,o,4
59645.53,-2.75,10.32,c,4
59646.52,16.67,11.58,c,3
59647.57,18.00,24.62,o,2
59649.48,9.50,6.77,o,4
59651.52,1.50,8.04,o,4
59653.52,3.00,23.00,o,1
59654.78,2.00,36.65,o,6
59657.04,3.71,64.11,o,7
59659.10,5.71,9.05,o,7
59660.71,-8.00,8.15,o,5
59662.82,0.17,4.92,o,6
59664.50,-5.75,6.03,o,4
59665.47,9.75,4.26,c,4
59666.49,3.75,5.04,c,4
59667.54,42.00,49.09,o,3
59669.57,8.25,4.76,c,4
59670.45,20.75,5.51,c,4
59671.48,-6.75,6.51,o,4
59672.47,2.00,6.88,o,4
59677.44,9.00,4.89,c,4
59678.40,-7.00,6.65,c,4
59681.39,-9.50,16.99,c,2
59682.96,16.75,8.10,o,8
59684.43,13.75,16.54,o,4
59689.42,3.50,9.13,o,4
59690.48,4.75,7.13,o,4
59692.49,0.38,13.43,o,8
59693.46,-5.67,20.72,c,3
59694.41,3.33,5.97,c,3
59695.41,0.12,4.75,o,8
59696.45,0.25,6.25,o,4
59697.39,20.00,12.35,c,2
59698.84,3.67,12.21,c,6
59699.44,-16.75,14.02,o,4
59705.37,3.67,7.19,o,3
59708.35,-0.25,7.88,o,4
59710.86,-6.62,6.81,o,8
59712.78,8.75,13.27,o,8
59714.76,-12.50,11.58,o,6
59716.98,-13.43,8.35,o,7
59719.39,9.50,8.81,o,4
59720.42,-2.00,6.77,o,4
59721.42,2.75,4.77,c,4
59722.42,6.25,4.88,c,4
59723.40,7.75,6.25,o,4
59724.41,3.50,6.15,o,4
59725.40,2.75,5.68,c,4
59726.43,6.00,8.49,c,2
59727.35,0.00,204.00,o,1
59729.37,7.00,25.50,c,2
59730.41,16.00,6.76,c,3
59731.35,3.75,6.15,o,4
59732.34,-1.00,6.26,o,4
59733.35,-0.50,4.76,c,4
59735.35,-16.75,9.51,o,4
59736.84,4.50,4.44,o,8
59739.39,5.75,9.51,o,4
59740.75,7.60,9.15,o,5
59743.33,14.75,11.26,o,4
59744.37,9.00,16.40,o,4
59746.77,4.60,9.94,o,5
59748.31,-1.00,5.51,o,4
59749.36,-1.25,5.14,c,4
59750.32,0.67,5.77,c,3
59751.30,-5.67,6.18,o,3
59752.36,-5.25,5.76,o,4
59753.36,6.25,4.88,c,4
59754.36,1.50,6.36,c,2
59755.37,8.75,6.42,o,4
59756.35,0.50,10.32,o,4
59758.30,-1.33,8.14,c,3
59759.28,3.50,6.01,o,4
59760.34,6.75,6.77,o,4
59763.29,-7.50,7.05,o,4
59764.80,13.00,7.61,o,8
59766.80,2.88,8.46,o,8
59768.83,-0.50,6.86,o,8
59770.84,-12.50,9.74,o,8
59772.30,-8.75,12.38,o,4
59774.78,-2.38,6.68,o,8
59776.32,-12.00,7.77,o,4
59778.32,-6.50,5.39,c,4
59779.31,-1.75,5.64,o,4
59780.27,-11.75,6.72,o,4
59781.32,2.00,5.26,c,4
59782.32,5.33,5.22,c,3
59783.29,-2.25,6.00,o,4
59785.35,5.00,5.14,c,4
59786.30,12.00,5.51,c,4
59787.31,-8.00,6.26,o,4
59788.27,-6.50,6.23,o,4
59790.27,1.50,5.80,c,4
59791.27,2.00,5.89,o,4
59792.27,-2.00,6.57,o,4
59795.33,-7.75,8.66,o,4
59797.31,1.38,6.02,o,8
59799.25,-8.50,11.15,o,4
59800.94,-32.17,12.99,o,6
59803.28,15.00,36.00,o,1
59804.78,0.38,8.13,o,8
59808.30,-2.00,8.31,o,3
59810.28,12.25,5.51,c,4
59811.26,-4.00,7.52,o,4
59812.27,1.00,6.51,o,4
59813.27,10.33,8.66,c,3
